Id,label
H[631,H[631
"O,D;v]eSJwN","O,D;v]eSJwN"
",Q_EHMHYuFuFptkSjCdTEk`384",",Q_EHMHYuFuFptkSjCdTEk`384"
V+,V+
..j/j182,..j/j182
azHdEvrjVt:_IFWm,azHdEvrjVt:_IFWm
VBdIQexTtZxvwcIEv,VBdIQexTtZxvwcIEv
"[ Nu$s","[ Nu$s"
UwWO$.UOpvtR-pEWkyk,UwWO$.UOpvtR-pEWkyk
c^c(122,c^c(122
irtfEIkSEpuSyM,irtfEIkSEpuSyM
yDBKlOmW*A,yDBKlOmW*A
LSeniMeQtFiwsBKOPXl,LSeniMeQtFiwsBKOPXl
rmzcFHr'juNs`qVpW,rmzcFHr'juNs`qVpW
" QgF<$BClfDl"," QgF<$BClfDl"
\kxp^kiyVWJKSyrT?wNtNCF,\kxp^kiyVWJKSyrT?wNtNCF
" #ivmrX"," #ivmrX"
",sjdx",",sjdx"
u,u
JgHDTYDlqvFTL,JgHDTYDlqvFTL
"y@GahpoX twTk","y@GahpoX twTk"
#g`>,#g`>
wVUrwC)[lnIz*kXiF,wVUrwC)[lnIz*kXiF
";dwU'",";dwU'"
"FnsdFUFAp,eN@SmUhrGUui","FnsdFUFAp,eN@SmUhrGUui"
"x;V","x;V"
hZCtkP/szrAgny?ftuDq,hZCtkP/szrAgny?ftuDq
"LMWYsKci;HBNcfjHRv@w_","LMWYsKci;HBNcfjHRv@w_"
OfkJYDFY,OfkJYDFY
PCkhypGif%LOxcvQRb(414,PCkhypGif%LOxcvQRb(414
"UkujW BfDliTR<%","UkujW BfDliTR<%"
jUu::u(j,jUu::u(j
jBekRSwO*x]OLNuZAc,jBekRSwO*x]OLNuZAc
IsgCG[ai'Illw$e,IsgCG[ai'Illw$e
gv.PXDrIqqxK<HDOahI,gv.PXDrIqqxK<HDOahI
QyyFmy,QyyFmy
nBEs-JSOZ$lMmW647,nBEs-JSOZ$lMmW647
FqfEh=gFoS]LYf+/764,FqfEh=gFoS]LYf+/764
",_ebRxXjX$",",_ebRxXjX$"
"M)Y[V ","M)Y[V "
EadFRF,EadFRF
zvLihbMBTxMbLYc,zvLihbMBTxMbLYc
X\vhSyC/j]cVV,X\vhSyC/j]cVV
QFXxB,QFXxB
R$Y[767,R$Y[767
w?n@Ifgpr:P,w?n@Ifgpr:P
L:w*ZeIbWXsEiKw?649,L:w*ZeIbWXsEiKw?649
+ecTBqaXc('484,+ecTBqaXc('484
ipojRtKHRBkHbMJvmuXg,ipojRtKHRBkHbMJvmuXg
m?Fs<,m?Fs<
ikWGojLvcJtpI,ikWGojLvcJtpI
xQXhwewx.BIGdT857,xQXhwewx.BIGdT857
gygiM,gygiM
AWmtmO/,AWmtmO/
nIyeV,nIyeV
$USGYyoQpFFz,$USGYyoQpFFz
AVHfNVnTIYSoz,AVHfNVnTIYSoz
"JD_baLs/KgjirhW;186","JD_baLs/KgjirhW;186"
TjSnEfM_AjcAdrGHrpU,TjSnEfM_AjcAdrGHrpU
CYbl)Wc741,CYbl)Wc741
a%%C,a%%C
TFJ%r,TFJ%r
exN&Okmuaoojn(,exN&Okmuaoojn(
KgdltnWZYCz,KgdltnWZYCz
Twpmyi-C)iH>,Twpmyi-C)iH>
XxukaB>,XxukaB>
"J flIYdpp","J flIYdpp"
X%Zdx[V,X%Zdx[V
"B(b _F","B(b _F"
/N]dZU,/N]dZU
rnaLKPfeSgmiDnqNaA$x,rnaLKPfeSgmiDnqNaA$x
.YcO,.YcO
ZibjGTcZTtoXkhHlpg#E-828,ZibjGTcZTtoXkhHlpg#E-828
eJmBuJwHpucm*CmlaNnt^o,eJmBuJwHpucm*CmlaNnt^o
sObsCa*ZHWbUktFiUeLr:358,sObsCa*ZHWbUktFiUeLr:358
iKwqYLIeXHW,iKwqYLIeXHW
oIaC,oIaC
Bxr,Bxr
:mHCfOvuXSWT_r=981,:mHCfOvuXSWT_r=981
*L(EqTxYYcAn,*L(EqTxYYcAn
WnHS/JMrFugblS,WnHS/JMrFugblS
Ha:gzNOhhsZ:eCzNq>,Ha:gzNOhhsZ:eCzNq>
SiXtQ,SiXtQ
.MQsQ'XngDjRd,.MQsQ'XngDjRd
"qtMCIDX N","qtMCIDX N"
"IhB`mzYh +dwcmJThmoLS","IhB`mzYh +dwcmJThmoLS"
O%*_ajqaCe731,O%*_ajqaCe731
gepZ*@<LNTfKz,gepZ*@<LNTfKz
"LLg]vV%xW kkRz","LLg]vV%xW kkRz"
vYlCkDqFwBhaTmWXMEaF,vYlCkDqFwBhaTmWXMEaF
"`NAL;o","`NAL;o"
GZZZw`]eUPeiX*,GZZZw`]eUPeiX*
leeVFN]mvGlpIjXFEomY'E,leeVFN]mvGlpIjXFEomY'E
b:R@496,b:R@496
"oo;bw_a-Gvj","oo;bw_a-Gvj"
"L^eW=BVc,n","L^eW=BVc,n"
aCBsc683,aCBsc683
" OEtHA"," OEtHA"
pXGYIur`I,pXGYIur`I
CQmi*?y]uuX,CQmi*?y]uuX
-e#/RM,-e#/RM
" MmTqA\sRXkN"," MmTqA\sRXkN"
IHKA-OHodtZGIxcOdmJ,IHKA-OHodtZGIxcOdmJ
jWBmZYTkoOB,jWBmZYTkoOB
"eJfEjX:hmgtiJS ,850","eJfEjX:hmgtiJS ,850"
"xrba hdNyybPU","xrba hdNyybPU"
@)z,@)z
LwjxgTpog'IPkSAQyJ,LwjxgTpog'IPkSAQyJ
BjAywBm'JC,BjAywBm'JC
"$'a;","$'a;"
BIRPKw,BIRPKw
OuRwqv,OuRwqv
JIkRLsayVsawyamIq,JIkRLsayVsawyamIq
HsEmZ#&vZTOemXMEpdKgRw\276,HsEmZ#&vZTOemXMEpdKgRw\276
jNTyx:Xvl@QYiUzoG340,jNTyx:Xvl@QYiUzoG340
@<gp),@<gp)
apfMHOPS#_MAOXapi%511,apfMHOPS#_MAOXapi%511
STcRqGnsdvXkp'cb,STcRqGnsdvXkp'cb
Q$v?.sTFVHehof,Q$v?.sTFVHehof
PrkjT#841,PrkjT#841
_J>-,_J>-
B)gjDn$g&TGEE,B)gjDn$g&TGEE
##l(xQG,##l(xQG
nt_,nt_
aVNymAGNbLJucYm,aVNymAGNbLJucYm
_SbiIFQ\erAWzreWDMC,_SbiIFQ\erAWzreWDMC
YcWOlPSZqOwic<Dr)bTbga313,YcWOlPSZqOwic<Dr)bTbga313
"xgypZGQLpiABCAvJwTo 660","xgypZGQLpiABCAvJwTo 660"
YidkUbf,YidkUbf
NLbpWkIWKSPKMMmDxnbB\308,NLbpWkIWKSPKMMmDxnbB\308
HpxSGaSahqEres-b,HpxSGaSahqEres-b
BVoDF,BVoDF
nHGleuzBGsypIo)l+F345,nHGleuzBGsypIo)l+F345
W=$(H,W=$(H
HHLkVZDpu,HHLkVZDpu
"yP 'e#m","yP 'e#m"
Ju]xM:oSLG,Ju]xM:oSLG
QjOI#nBg:ZtwJ#r,QjOI#nBg:ZtwJ#r
"UVzQFYjY]mjS,Iu","UVzQFYjY]mjS,Iu"
<]L],<]L]
Gr$&xBt/,Gr$&xBt/
jv\GxTW$rlhOwhM,jv\GxTW$rlhOwhM
KQaHRQB_r,KQaHRQB_r
aSL.SXPYsohvGe290,aSL.SXPYsohvGe290
" ^>lV"," ^>lV"
LrHaGP[xJ,LrHaGP[xJ
givLJcEm$xvwL,givLJcEm$xvwL
kNiHJ&XaQh,kNiHJ&XaQh
I\D,I\D
"W# `","W# `"
bCglApxDeDZY+<nEpZT,bCglApxDeDZY+<nEpZT
%/Pm#OorV,%/Pm#OorV
PVCZ(BrcNeKh,PVCZ(BrcNeKh
_CY>OgVghpGpojmgftxvpV,_CY>OgVghpGpojmgftxvpV
lKgK:ucYs^WQB,lKgK:ucYs^WQB
*aCxu?UChN&,*aCxu?UChN&
\VDskMwJBSMApVX,\VDskMwJBSMApVX
"BKrVTiiYC;iWsskB545","BKrVTiiYC;iWsskB545"
"j=;<","j=;<"
'zc#DOAKuWvmryPFeeR,'zc#DOAKuWvmryPFeeR
/@.D,/@.D
t>io%ciZTF\OCB,t>io%ciZTF\OCB
AGue,AGue
<S.]742,<S.]742
$bag%[,$bag%[
z[430,z[430
KKgtYYs*siWOX$,KKgtYYs*siWOX$
"aEOsKOKiIAe;snv%SRWc]F","aEOsKOKiIAe;snv%SRWc]F"
"Ui DpzQvR","Ui DpzQvR"
"YH(;igRM_u","YH(;igRM_u"
.UGKJqjbuzhKgzyj<,.UGKJqjbuzhKgzyj<
pXMorEB357,pXMorEB357
XplMVizmvWtoQc,XplMVizmvWtoQc
u\742,u\742
mSzyPwR,mSzyPwR
"qumPoU%YwMC RkHy","qumPoU%YwMC RkHy"
xQbD,xQbD
av.lTk_nHaavFlt[i223,av.lTk_nHaavFlt[i223
"NgtUJCm?VHA?LBU,","NgtUJCm?VHA?LBU,"
sg'wRy'g&ZQ,sg'wRy'g&ZQ
WXyGYa/vGr.oF.nQ,WXyGYa/vGr.oF.nQ
Ls'rOQl_ZSSdgKCl'371,Ls'rOQl_ZSSdgKCl'371
PTNwTqUhtr,PTNwTqUhtr
"`Ov>S;CHv","`Ov>S;CHv"
biWUpJRM,biWUpJRM
Hv=iFegwUmyfJ/,Hv=iFegwUmyfJ/
IZul%459,IZul%459
mnBxRQoOrldeQMkOT,mnBxRQoOrldeQMkOT
"BNKfwurxOfTkheix;D","BNKfwurxOfTkheix;D"
cPrOFpvtSoo=BaKb,cPrOFpvtSoo=BaKb
UQGvNMqOt?cuX#E,UQGvNMqOt?cuX#E
ZgSh+s%OwB[Ay,ZgSh+s%OwB[Ay
"glMhkvLmLf`#;uWXI%530","glMhkvLmLf`#;uWXI%530"
mfBEICc],mfBEICc]
nlhsdTV^ApBWval,nlhsdTV^ApBWval
#ocjyy-110,#ocjyy-110
^^hRoOPcOiEundd)Vi,^^hRoOPcOiEundd)Vi
vkGAtP(seyi>bP,vkGAtP(seyi>bP
TgO$rXltVsGPoqZhp,TgO$rXltVsGPoqZhp
s%Z,s%Z
cG<rvaqtVGLjgKT920,cG<rvaqtVGLjgKT920
H_-%RG,H_-%RG
"Q;Plf:KqJ","Q;Plf:KqJ"
"Ws&^RraIOmZQpkTRUjSi;292","Ws&^RraIOmZQpkTRUjSi;292"
ztjhTtWJlp-=c,ztjhTtWJlp-=c
tKVYJy`mHT(XWE,tKVYJy`mHT(XWE
ImyKRcen706,ImyKRcen706
VeeSiYrMcqDgNGHXxqC,VeeSiYrMcqDgNGHXxqC
UWVhHQCRHVHbCec?^,UWVhHQCRHVHbCec?^
"coAOnXsmHPJF ExETZ174","coAOnXsmHPJF ExETZ174"
fjt+,fjt+
Xzl,Xzl
xIwo_\@n,xIwo_\@n
t.#.Z,t.#.Z
kYk/i:WyWYWgWRXhPEtN,kYk/i:WyWYWgWRXhPEtN
KHpbX@LsDlQfolEQr=C,KHpbX@LsDlQfolEQr=C
oIZF`=WV$,oIZF`=WV$
KJpKSe=utL=RgExz,KJpKSe=utL=RgExz
rEYCIX`ve[qdzMGNr,rEYCIX`ve[qdzMGNr
kRG),kRG)
]/<O,]/<O
&Oc=pKznmD[NnL,&Oc=pKznmD[NnL
"dK+#eW ukO","dK+#eW ukO"
Y,Y
ubYFRYSisK'AiyluTd*AQ',ubYFRYSisK'AiyluTd*AQ'
lgSjWX]iFvEYBVFPblO,lgSjWX]iFvEYBVFPblO
tjztiuH<M`\tz,tjztiuH<M`\tz
"oN;R(lDLCcG","oN;R(lDLCcG"
MYrj`D[LaXqkOcjJn:,MYrj`D[LaXqkOcjJn:
ozMKyFjmjwBmFK_xmeYg?600,ozMKyFjmjwBmFK_xmeYg?600
XsfQriEOz,XsfQriEOz
QKHwm_kLkqz,QKHwm_kLkqz
"PLZSB NBBc_","PLZSB NBBc_"
JEwviCPgz.uGWRDPvfee+I,JEwviCPgz.uGWRDPvfee+I
ErCwEJlJIZH\goWxKRf,ErCwEJlJIZH\goWxKRf
fSIbeR^Pgt,fSIbeR^Pgt
QvYXmYgYUD,QvYXmYgYUD
mUmPQttNhrw]'JXusMfFP#g,mUmPQttNhrw]'JXusMfFP#g
DH^KdjfBeigDfn,DH^KdjfBeigDfn
iOHguRJpIWyW?ZbEkeKnT,iOHguRJpIWyW?ZbEkeKnT
xAkO^tVbkoAnqg,xAkO^tVbkoAnqg
/oE@/576,/oE@/576
"Hur:wZbnYzjNK;","Hur:wZbnYzjNK;"
vPIr,vPIr
MS>iQDjEEDwIHFMxDeXs#635,MS>iQDjEEDwIHFMxDeXs#635
"JsvHwxHgdy?UezZuf bTL299","JsvHwxHgdy?UezZuf bTL299"
EaghgpWtvxIYsrwAAXiL,EaghgpWtvxIYsrwAAXiL
LV>Jvy^*Uh,LV>Jvy^*Uh
QgASDdkAwKxJwXgjGhvi>,QgASDdkAwKxJwXgjGhvi>
WMBhiatODsnhTptJ981,WMBhiatODsnhTptJ981
LcRMKvCJmS,LcRMKvCJmS
=AP]_Mgi,=AP]_Mgi
QBkwjlpPMfqK,QBkwjlpPMfqK
FHJqgFppxtgyPol%mTTt&668,FHJqgFppxtgyPol%mTTt&668
CnNvfmMRo<To?,CnNvfmMRo<To?
yzztGXA*QPRCrGHYNYE,yzztGXA*QPRCrGHYNYE
kpMPwohhkEPi#mlh,kpMPwohhkEPi#mlh
dCLVvEDkbBCpSXLBj,dCLVvEDkbBCpSXLBj
<=Uya$nF,<=Uya$nF
i(TUM,i(TUM
DmJgXXOEexSi392,DmJgXXOEexSi392
BILUWRJsoH>909,BILUWRJsoH>909
dfNnPYrqx,dfNnPYrqx
jQysdUdaTSg?,jQysdUdaTSg?
VmkHFQQjBrbwbyjkdFS,VmkHFQQjBrbwbyjkdFS
"VvuNcXwRBcHMZSM,H=E","VvuNcXwRBcHMZSM,H=E"
UGTPZsal(,UGTPZsal(
pTqSO+NVSEDiit,pTqSO+NVSEDiit
oCuXEGvRBI?rj757,oCuXEGvRBI?rj757
]*]f,]*]f
"Z\foAdNcE*ZjgSHjYugzZ;/850","Z\foAdNcE*ZjgSHjYugzZ;/850"
"Da#qtTNb:YFe/yDLnsnWj 590","Da#qtTNb:YFe/yDLnsnWj 590"
@Wl=WnIxDWyqbGj.ecvYC,@Wl=WnIxDWyqbGj.ecvYC
YNqVGxbbgnpSJnBakez,YNqVGxbbgnpSJnBakez
fHYG<(AAvxNXP*zkG,fHYG<(AAvxNXP*zkG
FscXUXllmPbY_X@PLC,FscXUXllmPbY_X@PLC
akHYTGxzIczRni,akHYTGxzIczRni
qi,qi
&m'952,&m'952
`aQ@,`aQ@
[eR,[eR
evdWFA?eB,evdWFA?eB
XNULpTKuDMjmAh^=MHz,XNULpTKuDMjmAh^=MHz
UeI.M<Y/,UeI.M<Y/
u+ZsZIC`Lr,u+ZsZIC`Lr
ZVQiNd,ZVQiNd
pC,pC
u'('[277,u'('[277
"iMi?sC<sebqEeNYf;","iMi?sC<sebqEeNYf;"
GKxzpwED(aLlrFQCQbkp(,GKxzpwED(aLlrFQCQbkp(
"eiIxkv$Z,\Vf","eiIxkv$Z,\Vf"
rwT/bU@133,rwT/bU@133
E?$m+sB423,E?$m+sB423
:ThiE,:ThiE
to)g,to)g
/D_yYb',/D_yYb'
R`KBICDvbDKYMGj+,R`KBICDvbDKYMGj+
EjNRrcCFNYEBN,EjNRrcCFNYEBN
fn^HCefCFdXE,fn^HCefCFdXE
MWFYZIHFsQA,MWFYZIHFsQA
/Y<`SRWXCeJWhof,/Y<`SRWXCeJWhof
MJCVKwyynBpfHopp+,MJCVKwyynBpfHopp+
gEZ''e,gEZ''e
MUpWFI'Adu$,MUpWFI'Adu$
bYYISNlGHPLG,bYYISNlGHPLG
sJVxB<AUzrkthxZRGmdRd,sJVxB<AUzrkthxZRGmdRd
"UdRfRpyZf qMeyLMvZQWX","UdRfRpyZf qMeyLMvZQWX"
"mrMa hZ< us858","mrMa hZ< us858"
QdR-tfkRdTuPGL,QdR-tfkRdTuPGL
ONCUzmHUhgzNajm*mjM,ONCUzmHUhgzNajm*mjM
wtYAaRVnvMLBRVNfw312,wtYAaRVnvMLBRVNfw312
cD%q-,cD%q-
axzMcuQGZJ_656,axzMcuQGZJ_656
"d +:HPOJ","d +:HPOJ"
"AZjdstBzx,V/zsc&hImoN","AZjdstBzx,V/zsc&hImoN"
HFllYldNbODCrkYW.349,HFllYldNbODCrkYW.349
MvapF<BM(fZRYHfjjUaYuo,MvapF<BM(fZRYHfjjUaYuo
"O&Q#;AQ","O&Q#;AQ"
RNU,RNU
v`&zv-WlU,v`&zv-WlU
FSPhFb)Z*CxCdX?S,FSPhFb)Z*CxCdX?S
LLT-+hYLU/,LLT-+hYLU/
U$nMjZMmNkoqXQwqcjps,U$nMjZMmNkoqXQwqcjps
zWYNo-uaUwQng,zWYNo-uaUwQng
CZTrBF^h]643,CZTrBF^h]643
"AmEJ;;im#RoRfzohf","AmEJ;;im#RoRfzohf"
KnbHhZXe/jD,KnbHhZXe/jD
d@WsRWwAckC[RuchXL$572,d@WsRWwAckC[RuchXL$572
yvvFDzskgqhEO,yvvFDzskgqhEO
"dNXY ue#Bv'/214","dNXY ue#Bv'/214"
"fbKgYEFJWUrWpY,","fbKgYEFJWUrWpY,"
AODibvuGYgyLHaF$],AODibvuGYgyLHaF$]
OFPaKwiDbTzUUQf,OFPaKwiDbTzUUQf
VybkFrTBs,VybkFrTBs
c,c
\`YJwQYMxvNKWjB,\`YJwQYMxvNKWjB
xLWiXctdPX,xLWiXctdPX
czWvGqtPqeYTCWg374,czWvGqtPqeYTCWg374
*y+,*y+
"b<VTFxMAzqcQdsKWa dihP466","b<VTFxMAzqcQdsKWa dihP466"
JD\Tir$NR\wBKD<435,JD\Tir$NR\wBKD<435
<JGtq=ewy553,<JGtq=ewy553
e%T]knFlCHqrurxw,e%T]knFlCHqrurxw
\RT<.F,\RT<.F
A+=Wv,A+=Wv
/#[n804,/#[n804
gvLbjumnwaKK_adGpYyBj,gvLbjumnwaKK_adGpYyBj
TuAZEU`'dm\apkooikCn,TuAZEU`'dm\apkooikCn
T[JP$vhIdx868,T[JP$vhIdx868
eCCeAIZpfVSATre,eCCeAIZpfVSATre
IGeC,IGeC
lgKk'[',lgKk'['
"V mkMuAYefzYqIaSmRZr","V mkMuAYefzYqIaSmRZr"
GMBoMc(CTWY,GMBoMc(CTWY
?LC+qDLahkEBVSM[xqab796,?LC+qDLahkEBVSM[xqab796
mpblXfQOVgP,mpblXfQOVgP
FA-GzKDFSHsoFL'm(cENX,FA-GzKDFSHsoFL'm(cENX
Cl^kBHUWX'*xxe,Cl^kBHUWX'*xxe
fmMeWBbKZjEb,fmMeWBbKZjEb
_+I&,_+I&
%cjPge,%cjPge
cjNZagwe,cjNZagwe
U@H[YUi_Z*232,U@H[YUi_Z*232
oYMKufivxtveyPmav%@108,oYMKufivxtveyPmav%@108
"G*n\A m","G*n\A m"
SGxf`RtgsLRrJppg,SGxf`RtgsLRrJppg
nsNrUhfMsLvte<js,nsNrUhfMsLvte<js
"),a$","),a$"
efZuY/],efZuY/]
MiIW_%xMpBNNmQUH,MiIW_%xMpBNNmQUH
sAlqpncLXLYxCFXX-473,sAlqpncLXLYxCFXX-473
$ZPz]X)CT,$ZPz]X)CT
y\TFdPk,y\TFdPk
oGjkKWmPgJxKUDAjLUwf,oGjkKWmPgJxKUDAjLUwf
I>JdVAm<KL,I>JdVAm<KL
"p,mPcfG(DUGlB","p,mPcfG(DUGlB"
L'IiODL,L'IiODL
vF+oQ849,vF+oQ849
pZpqLKcoPgvaRM,pZpqLKcoPgvaRM
W.B=vcjtUqOWLriZgmzA,W.B=vcjtUqOWLriZgmzA
"oMtti;uMiuRBK:J]jUu","oMtti;uMiuRBK:J]jUu"
"XRUjZB,qOPhqAGI\RLTCgg","XRUjZB,qOPhqAGI\RLTCgg"
QIkSRHfBl%zo%knuPv,QIkSRHfBl%zo%knuPv
pNP,pNP
*cnR@K-550,*cnR@K-550
g(WHEgd+c[odO.956,g(WHEgd+c[odO.956
GQN*OgbCEOydme&D866,GQN*OgbCEOydme&D866
gIhq.:yd863,gIhq.:yd863
\_`C224,\_`C224
YBMmtasXSMREPn_952,YBMmtasXSMREPn_952
nuAX[NDf,nuAX[NDf
"cxVmIPyc_t;szDPTqhdCNs","cxVmIPyc_t;szDPTqhdCNs"
LpZ>IR#sibe,LpZ>IR#sibe
"Hme&wKlXXljlzGetK;832","Hme&wKlXXljlzGetK;832"
"Z[hiWHuyDY;jeq>635","Z[hiWHuyDY;jeq>635"
eWSXalh<M,eWSXalh<M
JmgJVCFDS_eebhio,JmgJVCFDS_eebhio
gy'vOgVclBwHKaX#989,gy'vOgVclBwHKaX#989
Mf,Mf
^.a,^.a
HqOGIgFujnGA,HqOGIgFujnGA
S-/DCEkMXTNC,S-/DCEkMXTNC
lot?fxpt.vtcU,lot?fxpt.vtcU
"t]TP KJjnNm*","t]TP KJjnNm*"
UzYAFEmZJb#j`TAAIdB.,UzYAFEmZJb#j`TAAIdB.
jfkdANrjWOtC,jfkdANrjWOtC
" '&Hqw"," '&Hqw"
`P@`MQ,`P@`MQ
ZbQPErJaWT,ZbQPErJaWT
yVmQmhYVavRQPwDnTILc,yVmQmhYVavRQPwDnTILc
[L='Y,[L='Y
pVQb,pVQb
UWXN<ua&wE,UWXN<ua&wE
BDgcY,BDgcY
E$`,E$`
FoANg,FoANg
PuKo(oyLZ%TC]tET,PuKo(oyLZ%TC]tET
aKUETrG`ubFDYCLwxX,aKUETrG`ubFDYCLwxX
"]DwSEt,tprI","]DwSEt,tprI"
aI&mkcZiqKpv^EDmS\wwhd948,aI&mkcZiqKpv^EDmS\wwhd948
ONXnN]c/befIkA,ONXnN]c/befIkA
pukHq.ajBv,pukHq.ajBv
MAvpxLlqyDP#XyYfjD,MAvpxLlqyDP#XyYfjD
uCRUE*ewsrr,uCRUE*ewsrr
"Z+rqVLaA;iPgxGzmMVv","Z+rqVLaA;iPgxGzmMVv"
vqkkvhWsCWV:xdAH,vqkkvhWsCWV:xdAH
"E%mMV;488","E%mMV;488"
QDOSVJIrApRGqkvVQXPM,QDOSVJIrApRGqkvVQXPM
"ynsS>;BQg","ynsS>;BQg"
oblxTsrqZeGSo<ABZHbH727,oblxTsrqZeGSo<ABZHbH727
PgnqumcEWMVGdH875,PgnqumcEWMVGdH875
RwQPG=,RwQPG=
uFCKZI&V&/xPmNuCYbi,uFCKZI&V&/xPmNuCYbi
sKnk,sKnk
"YT#RXfEXlI,UhJylCMzJQI","YT#RXfEXlI,UhJylCMzJQI"
kL#gHrPMc,kL#gHrPMc
'@s,'@s
whCqb?hsBESBAFwld\G-979,whCqb?hsBESBAFwld\G-979
"Do,H\fBj-VX","Do,H\fBj-VX"
"Ur;/C","Ur;/C"
"Z Zx>ZTLDi/ML","Z Zx>ZTLDi/ML"
uq+&VEkpxn965,uq+&VEkpxn965
^XBatc]tNxosQ,^XBatc]tNxosQ
uH@fcCUxOXaTW,uH@fcCUxOXaTW
^HcP)SVl-,^HcP)SVl-
" 'p.y"," 'p.y"
jFx,jFx
HWfgJDBtk%TEqFva'Kz>,HWfgJDBtk%TEqFva'Kz>
">PMuAmpv OeqaL?",">PMuAmpv OeqaL?"
Kazd,Kazd
wJcRzTjBaOPvjJohdFuv,wJcRzTjBaOPvjJohdFuv
a(`)CtqQd,a(`)CtqQd
Y$FNWvftkHUKH,Y$FNWvftkHUKH
g]AwihPlGMghLY%Azv[950,g]AwihPlGMghLY%Azv[950
hcqylbPB,hcqylbPB
Op,Op
"yWdcwyKUk,ibsECKHcY/Lr","yWdcwyKUk,ibsECKHcY/Lr"
"hV?jWQI;YhWy434","hV?jWQI;YhWy434"
qNvFW-'n.xcf,qNvFW-'n.xcf
zPBywAK/487,zPBywAK/487
q%Wh$,q%Wh$
L/q,L/q
EhYvqmZ.OP=Z,EhYvqmZ.OP=Z
",G",",G"
Z@TTkEkYlLraN^UHzSeL,Z@TTkEkYlLraN^UHzSeL
"JSysTHuU;","JSysTHuU;"
'%&L,'%&L
"hNj ","hNj "
vIHJj-zYAKqy,vIHJj-zYAKqy
:''C,:''C
hQhhDh936,hQhhDh936
bDP`K/YOC697,bDP`K/YOC697
X.k\`,X.k\`
@clyV.)214,@clyV.)214
"Cf SM[YHc","Cf SM[YHc"
NDoOoDfkHUbAHb)\\682,NDoOoDfkHUbAHb)\\682
rYLeSILQ596,rYLeSILQ596
xsY]wjSTM>?,xsY]wjSTM>?
"pEZwiYg,ge","pEZwiYg,ge"
APIgqVBaJWw/O)sEyliwXA,APIgqVBaJWw/O)sEyliwXA
cgiknNNZgmCZdFvWFF302,cgiknNNZgmCZdFvWFF302
mQvyCrBLvYCxTBZfhIzQ,mQvyCrBLvYCxTBZfhIzQ
AUQ`upXWeEQsGncEgVUA,AUQ`upXWeEQsGncEgVUA
jWobRQeCYkMSQkwtD#477,jWobRQeCYkMSQkwtD#477
VvkA,VvkA
RC&bwi=XX,RC&bwi=XX
FYr*,FYr*
cUwVhoSZd,cUwVhoSZd
"p( i=","p( i="
"nqOmEelDZo jQNjv'RkEE","nqOmEelDZo jQNjv'RkEE"
bqbty]rsn/gW?419,bqbty]rsn/gW?419
TN,TN
JaVHGyx,JaVHGyx
ohcyA,ohcyA
Qj:Mp[XZX,Qj:Mp[XZX
NWhChexZDq/uhI>tgeM,NWhChexZDq/uhI>tgeM
"EKV;e","EKV;e"
mM],mM]
lX/>zIRHE%NnpUhj,lX/>zIRHE%NnpUhj
mTwm+JNO_YFARrD,mTwm+JNO_YFARrD
d%pQgr^VgVNFg=X,d%pQgr^VgVNFg=X
)lBJaJunokTwcULrF,)lBJaJunokTwcULrF
"&E#CV 660","&E#CV 660"
xVX-,xVX-
" G^uUldWyzJijvx140"," G^uUldWyzJijvx140"
GRGsrqdXDXN,GRGsrqdXDXN
u\iua%FiDoXdRocU,u\iua%FiDoXdRocU
soOSqiAzJuNNKj:678,soOSqiAzJuNNKj:678
JYz'pIyFyUtSST,JYz'pIyFyUtSST
EeCVaDNsJv`GoRPCg/Gm,EeCVaDNsJv`GoRPCg/Gm
kb(QkgWF634,kb(QkgWF634
"fD ","fD "
LeZSy#pyDnvmH'Y\U,LeZSy#pyDnvmH'Y\U
kLeooYxIihHI*j,kLeooYxIihHI*j
NU'187,NU'187
vCwgHIzF>ITu&e,vCwgHIzF>ITu&e
ooIiZlQD,ooIiZlQD
YsbNtktarMJEYhX,YsbNtktarMJEYhX
M.b?i&(852,M.b?i&(852
"MKFiQgmmq?v*XbxdKkOB Ph","MKFiQgmmq?v*XbxdKkOB Ph"
WBNzXZADydNspXPAZcI,WBNzXZADydNspXPAZcI
*kolpBgpEblPlte,*kolpBgpEblPlte
PKaYrSok,PKaYrSok
LIVWjQwqSSQ+lNLnJmHaA,LIVWjQwqSSQ+lNLnJmHaA
$tNITFwDphRklt,$tNITFwDphRklt
zHUr@ao@ccy,zHUr@ao@ccy
",BEM@mvN",",BEM@mvN"
njqSnYZyuxocg-HjN.am,njqSnYZyuxocg-HjN.am
"Y;$pSNOKpgW,KJg(660","Y;$pSNOKpgW,KJg(660"
zUzLOhhvaukTd:yLb,zUzLOhhvaukTd:yLb
GmRubp\Qh_pPWjdX,GmRubp\Qh_pPWjdX
xANjAQcJexVpxZtpbm`976,xANjAQcJexVpxZtpbm`976
jtusX+LGI,jtusX+LGI
XMr-<hE[Ozdjhdur,XMr-<hE[Ozdjhdur
+glPKrwom+]llQFslS,+glPKrwom+]llQFslS
UTaoRiTT_fynq,UTaoRiTT_fynq
?HsUm.N@TdeMkYNkA,?HsUm.N@TdeMkYNkA
O',O'
alWGsnGrr-Vg,alWGsnGrr-Vg
UiU%vM?OfJYeD.EjHsKGz,UiU%vM?OfJYeD.EjHsKGz
i[lWs^ghhhXknOG)nUI,i[lWs^ghhhXknOG)nUI
